-0.03175907	0.058890942	-0.009405353	-0.012678555	-0.020040127	0.016876232	-0.0011425596	-0.029754376	0.045879826	0.0007445216
0.0051241815	-0.03785198	-0.05402959	0.048756883	-0.018788459	0.040551726	0.008848062	0.002281195	-0.067531995	0.013946698
-0.03889703	0.07340479	0.018552013	0.018891798	-0.05478964	0.020709472	0.0112521965	0.019430025	-0.040906772	0.0020881582
0.00393548	-0.0069620856	-0.013384112	0.03383612	0.038261008	-0.002409577	0.06879899	0.038412325	-0.03422349	0.03806799
0.0056556016	-0.050326407	0.022825362	0.001658762	0.034483455	-0.029034628	-0.06775918	-0.045898877	0.010566785	-0.01956177
0.05901707	0.018369231	-0.005909635	0.044461012	0.025790675	0.03034828	-0.0012294368	-0.024785448	-0.051277034	0.0016832585
0.028518174	0.037403923	0.0074441484	0.037997168	0.028094972	-0.0031837164	-0.01165522	0.042647023	-0.024304649	0.01686958
-0.032753058	-0.061956674	-0.01461409	-0.03282954	0.0017442321	0.07237057	0.05559769	-0.057475377	0.015280018	-0.0560267
0.006264668	5.5963403e-05	-0.017708061	-0.03983538	-0.03202647	-0.023715775	-0.07134929	-0.0039164256	-0.023519944	-0.009930143
-0.031737793	-0.009098351	-0.02338595	0.024240255	0.031439375	-0.020555422	-0.06460771	0.038861997	0.0012968581	0.019124962
-0.025590697	0.018888175	-0.030689016	0.076065786	0.061176907	0.073547445	0.063179165	0.0341652	-0.023952555	0.07032785
-0.03562837	0.011973688	0.0165247	-0.05336548	0.011832822	-0.041381367	-0.089785434	0.01435979	-0.058659263	0.06559658
0.026119359	-0.019825332	-0.017118698	0.03152066	-0.017249819	0.059957113	0.0414013	0.020254023	0.033809032	0.019151092
-0.042131934	-0.047037873	0.11120707	-0.06284788	-0.04794013	-0.010227177	-0.05793089	-0.0066406163	-0.002246918	0.007910517
-0.0018354495	-0.046414338	0.014981487	-0.045686394	0.020383308	0.03436469	0.019754281	-0.04334174	-0.013150158	0.004530607
-0.023718676	0.025059205	0.026489021	0.020985108	0.05517162	-0.019443074	-0.012727603	0.07462396	-0.030623421	0.07055913
0.028122393	0.040657952	-0.025716508	0.043708645	0.0039537945	0.018772937	0.045031928	0.055159014	-0.024248246	0.0029607476
-0.027137136	-0.035812303	0.010819292	-0.026970085	-0.028560072	0.058318187	-0.020749897	0.032602835	0.036228396	0.029821105
0.022258742	-0.010705157	0.05919084	-0.022264218	-0.02766955	-0.018035892	0.009031521	0.0668468	-0.026916815	-0.023511393
-0.0108566	-0.0049594864	-0.0034872387	-0.014592972	0.04004729	-0.025360536	-0.005422085	0.02895842	0.014014625	-0.018248705
-0.053243663	-0.00045156656	0.03416931	-0.059789304	0.009896336	-0.05535072	-0.06914145	0.010197185	-0.048778262	-0.057134338
-0.06769123	-0.012995827	0.017437985	0.0021907568	0.04039124	-0.002901972	-0.026524302	0.049025267	-0.049433526	0.04281562
-0.011539022	-0.050346795	0.00048096775	-0.047140848	-0.086205	0.08303459	0.017211912	-0.1420057	0.045504455	-0.06865508
0.05685934	0.046965197	-0.002072142	-0.002990993	0.024292491	-0.014948219	0.01901959	0.029641688	0.02155125	0.02883316
-0.028808212	-0.0021713462	-0.0054274583	-0.0033346552	-0.02219259	-0.07136218	-0.061041046	-0.05367435	-0.024731182	-0.043749183
0.028975004	-0.017939333	-0.05564603	0.008755272	0.0051460215	0.0008759545	-0.012485055	0.030536592	-0.024399735	-0.014992241
-0.061812304	0.0114563815	0.012592437	0.0051230285	-0.039318882	-0.03723544	-0.0118675735	0.008368878	0.0112042045	-0.010892107
-0.04638597	0.0002802325	0.030426433	-0.0061881766	-4.529029e-05	-0.020563727	0.020853689	-0.012078597	0.046009414	0.010139777
-0.0044686915	0.0145167895	-0.026815878	-0.03223107	0.051354393	0.010562534	-0.0057971245	-0.012301315	-0.012464871	0.046377055
0.031492837	0.07402708	-0.042759363	-0.023415051	0.0007516823	0.019140169	-0.0022467014	0.019087985	-0.03548776	0.066898935
-0.045392234	-0.0029154043	-0.036154438	0.0072045345	-0.025216939	0.039496724	0.040477164	-0.044577397	0.050368667	-0.044622328
-0.024766069	0.05833984	-0.012486868	0.0077247457	0.022164581	0.07440883	0.08605818	-0.010333386	0.038167104	-0.0550621
-0.03260801	-0.065579966	0.09286116	-0.07965127	-0.02760673	-0.089170694	-0.09174553	-0.016495379	-0.020441685	-0.07078038
-0.06778671	-0.013871654	0.047357775	-0.06885105	-0.0105281975	-0.029733587	0.024599569	0.011119488	0.023623584	0.013272521
-0.045042016	0.017828407	0.040429346	-0.026575688	-0.041594684	-0.036515854	-0.03579942	0.02574019	-0.09034822	0.020718822
-0.023456817	0.0066204406	-0.05918868	0.0061657177	0.0089462465	0.08267824	0.049270958	0.055549778	-0.025800105	-0.0107154
-0.032856446	-0.025885563	0.09240253	0.003029116	0.016535359	-0.0011597541	-0.06602152	-0.025465138	-0.029785117	-0.029726267
-0.03469989	0.043233313	-0.037361883	0.03982742	0.0059664785	-0.059853595	0.017337712	0.027412716	-0.10459659	0.034205
0.004850511	0.021649512	0.057197858	0.047598895	0.07342326	-0.03806427	-0.028994432	0.023751281	-0.039516892	0.008669543
0.070221886	0.042428635	-0.03503415	0.043633476	-0.0033216125	0.05296779	0.1267132	0.03393697	-0.00028446672	-0.03316625
-0.013153915	0.0029657218	-0.052753378	-0.017276546	-0.038086567	0.005443583	0.028098404	0.0090328995	0.07299036	9.018769e-05
-0.019490648	0.04710869	-0.014078545	-0.015146894	0.057669837	-0.01979306	-0.05123223	0.046409756	-0.04805977	0.05377585
0.011593227	-0.023745839	0.0067713936	0.038175806	0.018782273	-0.010202141	0.010790628	-0.004812796	-0.056274325	-0.0051503396
-0.033222813	0.014560582	0.029570341	0.0061777113	-0.02704294	-0.053961486	-0.033004582	-0.03842673	0.011239615	-0.067038395
0.035938956	-0.0048470753	-0.06834967	0.007241834	-0.008808947	0.054367147	0.10293269	0.043800134	0.050557934	0.00082916615
0.124271564	0.09367023	-0.091401234	0.090732515	0.08889351	0.09474887	0.09080526	0.11704787	-0.07157559	0.076216914
-0.03041181	0.014708823	0.06374471	-0.023870653	-0.00678305	0.03078546	-0.06689143	0.04070683	0.014899076	-0.0388663
0.0746625	0.09727475	-0.03074208	0.07439797	0.036579784	0.010040846	0.048272155	0.09211776	-0.07936852	0.09187248
0.05848918	0.006282966	-0.040002555	0.063411735	0.02212471	0.021556979	-0.019912727	0.048095018	-0.009957214	0.010163963
-0.09827512	-0.0372695	0.14194837	-0.021099923	-0.06466377	-0.072109945	-0.14061971	0.0037797785	-0.1494201	-0.018645123
-0.03656104	-0.0041916342	0.03936531	-0.021152653	-0.022837667	-0.043662883	0.007472192	0.044126637	-0.012383305	-0.02964322
-0.041254956	-0.006899737	0.04898815	-0.0136144115	-0.0010823935	-0.02450723	-0.016126554	-0.0035564743	-0.06058069	0.048456527
0.0020024441	-0.045362778	-0.005653386	0.037224974	-0.0076219775	-0.020011716	0.00583571	0.04769571	-0.06453123	-0.051101863
-0.07969804	-0.034997176	-0.037265487	-0.026879916	-0.0741732	0.013090328	-0.026227413	-0.020012401	0.12980828	-0.021771047
0.03877182	0.02391766	-0.066466436	0.07400102	0.05999519	0.060082015	0.016347138	0.043248244	-0.006437534	0.03602639
0.025947412	0.030945864	-0.00029392654	-0.012294536	-0.021689976	0.06722355	0.037397515	0.013799627	0.054573957	0.0062609892
-0.0068308352	-0.019634228	0.021523554	-0.058345616	-0.07281369	-0.04870901	0.008558706	-0.002871485	0.044287216	0.012692832
-0.07505019	0.02513522	-0.026632603	-0.026327686	-0.05352554	0.03343939	-0.046082173	-0.039837524	0.0034542754	-0.013478293
0.019357452	0.015323496	-0.058169432	-0.0007651753	-0.007838234	-0.007443107	0.062315043	0.024060952	0.016553037	0.023030609
-0.044745132	-0.009174783	0.020891488	0.01244323	-0.03676728	-0.045628402	-0.0327211	0.021230884	-0.040177148	-0.050912086
0.06439946	0.061940454	-0.025060194	0.07327184	0.04128047	-0.049757384	-0.054801863	0.030490506	-0.00955442	0.084170915
-0.031492326	-0.013907822	-0.012026767	-0.052815225	0.014196352	-0.061092027	0.031391203	0.021061467	-0.06897777	0.011187579
0.03537545	-0.041838527	-1.4792853e-05	-0.055415057	-0.008799501	0.07282437	0.021384215	-0.092340514	0.043223176	-0.059831545
0.028093772	-0.046539057	-0.0855446	0.01999757	-0.00052824535	0.050755523	0.10753356	0.030971143	0.047986787	-0.072671235
0.021880524	0.0318391	0.063092284	0.014850082	0.0045360895	-0.040187012	-0.021640092	0.019258145	-0.055980433	-0.008307283
0.029652908	0.038792793	0.0727163	0.06511828	0.048275266	0.011921161	-0.052024394	0.06960363	-0.048883863	0.049752902
-0.05453257	-0.021207372	-0.008122393	-0.10332991	-0.06314807	-0.011058599	0.0021159085	-0.061270118	0.07725476	-0.084950745
-0.018294701	0.0066693313	-0.024912613	0.026544876	0.014109437	-0.018179817	-0.001211638	0.018398296	-0.054897647	-0.002406124
-0.09629367	-0.11433265	0.12867396	-0.119408965	-0.055574767	-0.073390216	-0.070324175	-0.09392161	-0.014001213	-0.028043056
-0.06536266	-0.019166978	0.08239488	-0.033836275	-0.047732797	-0.067762226	-0.08544392	-0.03367023	-0.04921853	-0.05451821
0.06726132	-0.007850561	0.0062699732	-0.0025984077	0.028707732	0.017725285	0.07209996	0.03592143	0.014609242	-0.020220438
0.017837867	0.027653247	0.009185475	0.016231956	0.02029942	0.02322236	0.007571393	0.0065051164	0.04608393	0.021208743
0.04313108	-0.08108823	-0.058338776	-0.049447	-0.055508718	0.084031716	0.12465231	-0.07678734	0.15468259	-0.13590844
0.0139650265	-0.02571383	-0.0009265925	0.012688896	0.046747822	0.033457685	0.042853046	-0.01444161	-0.06714687	-0.017636215
-0.045524415	-0.048108466	-0.01152454	-0.12997694	-0.14519762	0.04072137	-0.0062823393	-0.11509211	0.11706073	-0.12375051
0.0043002865	0.010045416	0.029742649	-0.0052378075	0.060388874	0.045794025	0.029922731	0.047309984	-0.049798653	0.07166423
0.01279734	0.07904929	0.0104312245	0.044138175	0.033439994	-0.0031689266	-0.019743161	-0.021356968	-0.019306105	0.006891836
0.0394459	-0.0064931163	-0.010892217	0.027174005	0.04262901	0.06473799	0.043778554	0.004606302	0.024540996	-0.04766233
0.028103588	-0.11073429	-0.012575826	-0.06855813	-0.086539336	0.09932396	0.10234279	-0.080798455	0.08220799	-0.1215227
-0.011321696	-0.05017947	-0.010771406	-0.05968459	0.022744834	0.0939478	0.062654294	-0.030678434	0.07233399	-0.0023838875
-0.02607758	-0.025941439	-0.004382944	-0.057960376	0.037326414	0.052819993	0.0110056	-0.013762023	-0.01894098	0.0026805797
-0.02901442	-0.042868096	-0.035341784	-0.034531333	-0.06408308	0.055401575	0.061756518	-0.09192857	0.048819773	-0.09596649
-0.06563558	-0.0052903243	-0.032157738	-0.02850667	-0.052578855	0.056985762	0.010864693	-0.05283678	0.08668439	-0.0019183458
-0.014765364	-0.032932226	-0.017055191	-0.046358995	0.042468894	-0.028661644	0.027148128	-0.051451188	-0.047992118	0.013569037
0.0740426	0.10273401	-0.12902126	0.12465907	0.0777659	-0.015272904	-0.0035755534	0.072165444	-0.057877395	0.08557974
0.010082111	0.01367171	0.021350887	-0.06594919	-0.04455204	-0.00570213	-0.062403634	-0.05503212	-0.002015311	-0.042066593
0.051561825	-0.035279036	0.005682538	0.036873784	0.0030037663	0.00601491	-0.017398963	0.0250444	-0.030502891	0.006655096
-0.0029418725	0.026154457	-0.006779414	0.055568017	0.026116714	0.03780095	-0.0022480427	-0.035425358	0.024191035	0.055171356
-0.08170075	-0.104122676	0.07169983	-0.015386646	-0.072166234	-0.039703067	-0.04710558	-0.10572963	0.07731879	-0.012765567
-0.060778875	-0.091323815	0.013163209	-0.028961087	-0.04394351	0.08810615	0.02066294	-0.114545986	0.102704704	-0.08952171
-0.057112016	-0.059443384	0.055664092	-0.06871305	-0.042488504	-0.052898824	-0.073320314	-0.030997697	0.021240206	-0.027937882
-0.052094914	-0.08499986	0.10918019	-0.029695079	-0.021393057	-0.09155179	-0.06930751	0.057178505	-0.03833635	-0.019413589
0.015633998	-0.040846765	-0.03887183	-0.011570165	-0.017766604	0.08636808	0.08599682	-0.029662171	-0.032263055	0.02381712
0.018933648	-0.04775123	0.018234653	-0.032584485	0.024119737	-0.072581515	-0.08791923	0.022120375	-0.058898285	0.051170457
-0.08175616	-0.090917245	0.04247311	-0.014837722	-0.060412344	-0.07446607	-0.039478645	-0.095466144	-0.00654681	-0.06498593
-0.0187948	-0.011666805	0.06150479	-0.046483707	-0.01665752	-0.041482933	-0.05235219	0.018922603	-0.098527886	-0.07506584
0.05280013	-0.009235335	0.009801333	0.020887509	-0.04340937	-0.041422587	-0.0034493941	0.052193962	0.02409204	0.053347897
0.053159457	0.052681655	0.02648007	-0.008125101	0.07936008	0.007759426	0.067662746	0.07222606	-0.06672426	-0.011136621
-0.06047022	0.012616651	0.036157314	-0.009630001	0.021147972	-0.01986827	-0.015429371	0.00046918044	0.06461501	0.00024947402
-0.06315041	-0.068900794	0.051355235	-0.06193564	-0.03673718	-0.043994132	-0.11045944	0.018424435	0.05375254	-0.07064889
-0.10270044	-0.06900554	0.092518836	-0.11548583	-0.024097063	-0.03955479	-0.033054482	-0.011746012	0.024794225	-0.01777363
0.018789198	-0.0074594636	-0.0052577173	-0.10327139	-0.031985525	0.00011332752	0.032722313	-0.020757996	0.056237232	-0.07540009
-0.054763068	0.030826293	0.03350302	-0.015722668	0.025536865	-0.024675433	-0.0069232164	0.052717328	-0.016398573	0.05467486
-0.0075919456	-0.039473604	0.05400223	-0.038828645	-0.028168257	-0.031125315	-0.034593485	-0.048907768	-0.023407888	-0.03098141
-0.0020258126	0.028715791	-0.12748677	-0.06224622	-0.03839615	0.088676386	0.054221205	-0.017083442	0.031320073	-0.0077351076
-0.09184808	-0.02523219	0.050050084	-0.09604965	-0.06516795	-0.032793164	-0.048149746	-0.05068307	-0.00349323	-0.048474446
-0.061008766	-0.028472293	0.09940371	-0.07457168	-0.009592772	-0.092418484	-0.06732625	-0.013390973	-0.0575378	-0.063539155
-0.028143441	0.004707509	-0.004331905	0.027090764	0.031952623	-0.027478384	-0.023273915	-0.014924394	-0.058688514	0.007484844
0.022082873	-0.009609449	-0.017929686	0.042829163	0.002906504	-0.048434038	-0.04536259	0.009040954	-0.032401964	0.044975836
-0.09946234	-0.08082889	-0.02902526	-0.061900575	-0.071219504	0.09018304	0.006747534	-0.018947873	0.04316066	-0.060125634
0.026431382	-0.08880809	-0.032294728	-0.035889063	-0.0131760985	0.10667922	0.0170507	-0.07311985	0.09033952	-0.034246765
0.046423998	0.052185643	-0.045493066	0.1082014	0.056495868	0.045859437	0.005038776	0.07403728	-0.1414173	0.13011037
-0.0019466166	-0.015734313	0.0026069323	0.02694526	-0.0025441437	-0.06044327	-0.002185532	0.05591196	-0.026512776	-0.009976864
0.04930848	0.000329003	-0.016347317	0.049263325	0.0725884	-0.007888425	0.003525455	0.03477796	-0.0033839324	-0.009752495
-0.03290845	-0.003719379	0.042570744	-0.02161136	-0.028952703	-0.12772238	-0.09363306	0.02868815	-0.11855468	-0.03215565
0.017770695	-0.04852287	-0.0044881916	-0.0024032767	0.0021232446	-0.016102917	-0.060050007	-0.071257435	-0.01735735	0.007342999
0.044038083	-0.00662702	-0.0016072359	0.03854403	-0.005698798	0.008105087	0.035054382	-0.053775292	-0.017359383	-6.572615e-05
-0.07576733	-0.021611499	0.08257942	-0.068805546	-0.08690518	-0.092161365	-0.08264039	-0.028433822	0.012092318	-0.07644685
0.076652974	0.011693055	-0.046671413	0.090434015	0.09695812	-0.057430983	0.0060554086	0.06973063	-0.07191508	0.012933629
0.01877576	-0.049146306	-0.040566474	-0.032044146	0.04440753	-0.04230811	0.0112051945	-0.02014805	-0.010545083	0.046975046
-0.002914455	0.015317537	0.022491893	-0.023221944	0.017424168	0.032107618	0.03786961	-0.01250212	-0.05739564	-0.003465866
-0.067024015	-0.01999575	0.059547737	-0.005593887	0.006616709	-0.12800732	-0.0554096	0.047578294	-0.117138855	0.07576482
-0.036336593	-0.059928093	0.06591557	-0.05376611	-0.07097135	-0.007920756	-0.018615324	-0.043431263	0.0026892084	-0.039649826
0.050878882	0.06591351	-0.049730897	0.04949732	0.07370559	0.00589053	0.040801268	0.07692551	-0.09505139	0.05992913
-0.050398663	0.0328374	0.057940733	0.007493633	0.004420165	0.04003931	-0.020034404	0.045936678	-0.055746283	0.05301198
0.110096574	0.0042401785	-0.113185644	-0.018860634	-0.033869	0.10414847	0.07507318	0.042262405	0.120823495	-0.03797819
0.08469695	0.12710336	-0.06264588	0.10086982	0.031929255	0.070947446	0.036428705	0.11941413	-0.14168942	0.057492957
-0.0023565262	0.052868556	0.029747827	-0.0041786875	-0.00013168997	0.00612317	0.02649231	0.047547854	-0.051725745	0.028160911
